meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.7206801264656825,-0.6438035862068993,-0.4220247058667682,-0.1262152855309281,-0.26600858737221467,-0.5787396753726204,0.01749478295734197,-0.029836368872760755,-0.24303890035386488,0.31094338719254666,0.04175669906389534,-0.03291161726150693,0.24575659096806135,-0.5432002822783342,0.09086688307606905,-0.26222252566094517,0.5944905330691141,-0.5300999371633588,0.2966563361490083,-0.4287756068148898,0.6713825150016846,-0.4122982285308967,0.13353885312960515,-0.3876582443705243,0.4928696057130657,-0.668712812359358,-0.29396439365041593,-0.1538717761035222,0.3078200430705371,-0.8385394121037067,0.04473389181994995,-0.7659122862567236,0.44905758115996197,-0.34325233669055755,-0.30929537753338643,-0.6668024887431029,pop
-0.6983909648402167,-0.797647288427175,-0.35409624076336665,-0.5835629144174028,-0.06522927309322535,-0.6607695517659473,0.2300826072078337,-0.14604941627182522,-0.10938826606181173,0.08008325634419355,0.07275528053192204,-0.5690691700089607,0.3257393561574795,-0.03153250899945759,-0.468715945007428,-0.24655378022900076,-0.25276720760200605,-0.745443248083453,-0.4711507209636805,-0.5460902102488889,0.38319172943697066,-0.22116090032398827,-0.3440661443550546,-0.6741634986025448,-0.019314049759824314,-0.20406951429289233,-1.0,-0.5459859640198619,-0.25011854724898014,-0.7370590030478716,-0.5528028010909172,-0.816214826734333,-0.18036570482609193,-0.25276081301480025,-0.42405867157965205,-0.6160131517533052,pop
-0.375621333200561,-0.7158562581546746,-0.03681043383173255,-0.505746700154424,-0.5350589605143674,-0.8418878956443462,0.29346457525882785,-0.475807329064847,0.14298994180750002,-0.13614214883102393,-0.1555405147429223,-0.5652521456472925,0.010962704466815645,-0.6445087295848061,-0.20414733864584117,-0.62462956060348,0.48422262409758127,-0.6968671588036933,-0.08802252257473242,-0.7016407180818329,0.46501861178480686,-0.3147103633919346,0.08957322097054943,-0.5051439483762425,0.15873646969750857,-0.5102055267806899,-0.34874029744683765,-0.03475270277710396,-0.035064070902551175,-0.7147074203487224,0.06544808951977286,-0.6788122880787131,0.3294082914848032,-0.6327380010735149,0.02946221386941167,-0.4603459302426939,pop
-0.7307874231372451,-0.7244707099892991,-0.13908319995970464,-0.1728169580716331,-0.1011221181304025,-0.44022649002654135,0.5006302454940581,-0.4200837124442002,0.2019632996820795,0.3479158911884175,-0.26802316485361566,-0.3083383109705179,0.6504222133420029,-0.21043802911227505,0.03525577388211776,-0.16623180547135719,0.7464847703388604,-0.8378956975144929,0.09613746402640083,-0.3763890888988818,0.6261980455614164,-0.25775375551178636,0.2277348190728558,-0.13929304081960248,0.3970445781577711,0.009399285466958673,0.4234559555887968,0.4352191982371483,0.2660965320848485,-0.3352591867681629,0.00923912323738775,-0.7489246005381929,0.5050886668428685,-0.1836037636112433,0.06184877892687167,-0.3401071423173492,pop
-0.43739367837553,-0.7543272134143943,-0.22369421380778598,-0.5832781481683069,-0.7523686177538806,-0.9579691690494442,0.0106651636368571,-0.5609697754235212,-0.13621011272860217,-0.3268232365811784,-0.03565617876462501,-0.6575619503359315,-0.17682961164846167,-0.45844882075466986,-0.24041746669883196,-0.4946435960399205,0.17238605442902646,-0.672483118875442,0.04097198233690169,-0.5880606105495328,0.4047149957675063,0.0960721514526508,0.29810230394630693,0.07923436375387949,0.5237159987798798,-0.7103469647777689,-0.2843941642307426,-0.7459203381622577,-0.02775361614583094,-0.9081415043476957,0.11903958695879271,-0.8860738321660062,0.4514614569370434,-0.8491893537259582,0.10176584666147248,-0.845028591277561,pop
-0.1203166621026166,-0.1419178330983617,0.36243702221317764,-0.031575713215078904,-0.5470478601526674,-0.6165294742983205,0.6409344571911317,-0.5298995349464592,0.5702803031711505,-0.03286385996915486,-0.419726048568149,-0.3130234804097378,0.34186016172516565,-0.4974706387167259,-0.1634014544239777,-0.3261588507932789,0.2723323007227537,-0.6525578754768607,-0.16105551801870743,0.059575319126019766,0.49864109968990816,0.46087148623167096,-0.03055277487692086,-0.1152176902112565,0.6528290751437907,-0.35475677321999166,-0.24971325342537065,-0.0936694398366682,0.2954404730214931,-0.705097116864084,0.1605657749100979,-0.7897001281331504,0.6272409579792457,-0.4418333724399689,0.18095783655868047,-0.545799924680949,pop
0.5100699544424803,-0.32089143536611475,0.8139507927477869,-0.4138480673590369,-0.6339275786277745,-0.9142975946462487,0.7095098997299742,-0.6752860190843251,0.8791777443124424,-0.49761572588671876,-0.6901608279733451,-0.5046992538437963,0.3794305345432486,-0.6909640265921486,0.007850839154648626,-0.4294301579542653,0.04024426704127316,-0.5711874902804449,-0.34568772644347734,-0.051283993484282586,0.22657549668828889,-0.16872604307761785,-0.21154599542521202,0.560909534195065,0.7482113817432569,-0.2666982996124523,-0.34633482076189614,-0.3341463229724504,-0.3347725577991879,-0.5869598819766657,-0.26227691449084534,-0.7297685970232194,0.13749368625452815,-0.6199348060118758,-0.2860997304064832,-0.6778791357540979,pop
-0.2551304073622279,-0.4905555386321747,0.2043628273185638,-0.2899032690622656,-0.8506013819862104,-0.9986292788166015,0.5854528404148911,-0.48134807903945065,0.47536269606658377,-0.09006175121250526,-0.2686735505044061,-0.4648035231603186,0.39813194818776154,-0.5100772238281935,-0.1216259581707867,-0.4026393133385978,0.30241650202683357,-0.5691455424159018,-0.3650118437432767,-0.27755987955943384,0.29004829631023016,-0.6511812378367527,0.1082090246764086,0.10136845659383842,0.32438181292950086,-0.2809833279862417,-0.08536679645192718,-0.4494919848738912,-0.10080427500325667,-0.8241407821412307,-0.2080462206060789,-0.7808936124118577,0.2934374467559709,-0.7642461136934985,-0.2554488331967431,-0.7342725390965502,pop
-0.2813363539047524,-0.3154002345669511,0.44268362129886496,-0.053202615288467925,-0.448287668738538,-0.5657339551998317,0.8407709816327791,-0.5612183465995084,0.797460352873371,-0.23289043455524305,-0.4120980468695631,-0.5119333916359385,0.7242861584120993,-0.4634812369443648,-0.18046892060563663,-0.37807028399555354,0.4794286295609827,-0.7373061468763461,-0.11133330797109361,0.1596935960554673,0.37409771091696575,-0.33326231431484366,0.11211744161510073,-0.052215046947074795,0.5957628438219116,-0.24368697745949053,0.041230575378074286,-0.14953229443338545,0.04588083277725005,-0.6292310766160369,-0.0014663965618426852,-0.6942492540550238,0.2989416587916908,-0.5996247258219731,-0.08377297903063219,-0.3954734484841216,pop
-0.13809156314570947,-0.3559271359724515,0.2715485150920818,-0.07727169927548938,-0.4932723487380404,-0.639238223099384,0.4831127736001495,-0.3615967383001678,0.4432731577022948,0.11408035369309966,-0.34035464255967396,-0.29459262615466997,0.14941646321633695,-0.24846025060681798,-0.4050557068268896,-0.400221811358928,0.07437093209408502,-0.4633258501841059,-0.13493330419419025,0.3563141005930879,0.3387883864850759,0.16811266757166665,-0.21302940220373223,0.29040003142264004,0.4475343863993449,0.05132472387151332,-0.31886092298318713,-0.11207806833508016,-0.06671993423370967,-0.5970757957882095,-0.05417956931686558,-0.8225985984810521,0.38186196374093756,-0.5284235911044362,-0.1942885562373775,-0.8175816127009469,pop
0.19629565087505285,-0.03705946284005468,0.5393955275250091,-0.008638287835773362,-0.6823518055124018,-0.6609111570993218,0.6692965204893064,-0.5842258640327027,0.7055050476881033,-0.08731105479543044,-0.46608793586093056,-0.41101123853385957,0.19454245861845723,-0.4587736123734317,-0.4223590363528238,-0.40979570758252504,0.2817965871772803,-0.5802722925293411,-0.17980678969693095,-0.3607835116900753,0.3547233634983071,-0.29066777896329676,0.06017892238375597,0.04120225552923862,0.5808894542129479,-0.4122808972547365,-0.2562525005228255,-0.186089888179096,0.20593504346533503,-0.7246130590129898,0.09475397328842919,-0.6845264411039169,0.47882883967756296,-0.4927708792627048,0.07116307319981607,-0.5268629033918362,pop
0.5059540109703169,0.007580613052995844,0.6228140177901476,-0.015441745274487273,-0.9594574505563962,-0.7846772695510522,0.5422727728075918,-0.522630378865794,0.6579966658610199,-0.12308274005887287,-0.6371392782425089,-0.1747550437880756,0.09230526858555586,-0.25151921893690354,-0.19098789293368135,-0.3518956174476926,0.19975649181610036,-0.40486506045722415,-0.03582963386245669,-0.11674671446855434,0.3713688981525127,-0.09623740800703562,0.14200967831656255,0.25205513196461693,0.516852918937617,-0.17271012645686024,-0.3543742563532192,-0.4528660236020037,0.29789142216652703,-0.8454727695723209,0.07605336731106019,-0.8095638141649013,0.4927467058003468,-0.6648507409345922,0.053179809342321124,-0.5854765051125997,pop
-0.11414274689437143,-0.13341104705827378,0.36002182622905976,-0.04718785721335972,-0.5382273793448991,-0.5535661008324095,0.6384840262880362,-0.5422546398146679,0.5682847776104512,-0.038152089873814576,-0.41945512489109915,-0.3209048923481268,0.34102524614280194,-0.5030386046121882,-0.16107592313495694,-0.32448787786042754,0.2730371769475844,-0.6502680169056516,-0.1513317686688112,0.017521424678316855,0.4998448707764659,0.4528770667792599,-0.028348149304419236,-0.13124594746236573,0.6548700736437179,-0.36105685593004,-0.245157342620745,-0.11296993054135318,0.29898623235058164,-0.7037137739612686,0.16766130950130226,-0.7963421779897537,0.6291830596501302,-0.45815531773775453,0.18190644796968727,-0.5530005937493453,pop
0.2620511671521155,-0.014950220011786808,0.7486238863444783,0.2762870365175425,-0.5584123505614524,-0.4536342636457862,0.7516555992589846,-0.40291092396178396,0.8074999535203675,0.1226805955840744,-0.5942529011917033,-0.19535964001294914,0.5049898983882903,-0.2621654322184367,-0.21660510341047057,-0.41110584223979196,0.31720524613668816,-0.4524337788328998,0.02934268576399246,0.14550608686255173,0.48908590124810236,0.08463510437714494,-0.07509642935394431,0.0045577774151024375,0.8222250681143451,0.24090732938488046,-0.10855754347131713,0.23815918230232125,-0.028268344581980964,-0.6642979753504038,-0.04543965516167843,-0.6515486768379468,0.27568726187974185,-0.4903214836016444,-0.003812397535055953,-0.6193114507451354,pop
-0.10091529952616862,-0.04585198981651173,0.4013988435345872,-0.09326276790829757,-0.5999617616769775,-0.5122226720754812,0.6358694003562189,-0.5807427963682154,0.6164004933038343,-0.1350216699957154,-0.5261738504921909,-0.29458198580907113,0.32649368650135857,-0.411936593647217,-0.09189891379091014,-0.2451569437382477,0.35023174894238834,-0.4667490907435028,-0.03708474892282354,0.40574876406652716,0.5884608278763912,-0.0737855004356216,0.18093464457244068,0.061929971445058296,0.715882622783081,-0.33111795450169157,-0.10550618337238071,0.23388250844613467,0.27216332808879706,-0.7217004846781561,0.20396933134225365,-0.6837586073227708,0.5410698015655112,-0.6118799097053256,0.09923896976717564,-0.6013412151263201,pop
-0.3313417477822864,-0.36100299726554264,0.10515537067966307,0.2075162466823266,-0.3504368229212371,-0.5142382107732781,0.5002564382044352,0.005140908738088479,0.29430283649704725,0.6168263797064257,-0.1851381865937134,0.18040740777690956,0.5716350286002407,-0.16459084447387373,-0.2279517366759829,-0.18845621658842093,0.3568663193605975,-0.6140637890776127,0.03963544351473036,-0.22292102048299167,0.3509384308943565,-0.21401010898178097,-0.08386745681655747,-0.2305093108918339,0.4986994045007852,0.18676225106056155,-0.38764767992752186,0.06649045890828265,-0.06169062574545206,-0.7606658658828024,-0.33078947050110474,-0.858601681845748,0.11841183162465044,-0.5710610591193398,-0.3666515930104225,-0.5495674562844108,pop
-0.2583335407901616,-0.1814784859769899,0.2584126988388411,0.21335579716532793,-0.3095197972537811,-0.5845214675821466,0.6252022950569116,-0.26704775702306116,0.5015772088670745,0.32117261844973544,-0.23826689037031257,-0.2757445766961627,0.5260918892668348,-0.3317777234696744,-0.4822941922235521,-0.24213813230017323,0.15908352080759053,-0.2781594944860223,-0.38996431834472356,-0.064831083224282,-0.031524341153608804,-0.15957592877709348,-0.3114783008723418,0.23393133263098398,0.24994974462058261,-0.014813738643269181,-0.20221295047113882,0.12273923133972842,-0.1385220243014058,-0.5948465703953912,-0.3065163175808867,-0.3397102482258524,0.267277231272148,-0.2628228679423825,-0.3774133677506485,-0.2620454896268707,pop
-0.26249927390110117,-0.4917043879094042,0.28670727716357103,-0.05325541256221178,-0.5068006782882337,-0.5941964370594834,0.5951451109587893,-0.34561832467659614,0.500176622603975,0.1682191659184875,-0.35051351112356643,-0.2647879246773429,0.27766474191815144,-0.3861485893926153,-0.21668389540036187,-0.2520262555190216,0.43231949683057375,-0.4836805878808269,-0.10055935448953929,-0.3214195263087982,0.33366575905446655,0.03526033244658988,-0.18334642499846612,0.07580803064608066,0.7078839656121643,0.04443837339668866,-0.233892932307951,-0.28565127030601967,-0.018154174420926317,-0.6255854682701313,-0.23580404262401047,-0.6371276072433677,0.21696546847781495,-0.451386730152154,-0.38638306973004866,-0.5138582843693923,pop
-0.27624121420332437,-0.5675534703406679,0.22551606058542273,-0.20068701232389108,-0.5262576255316667,-0.5341296265402464,0.5573780153412682,-0.4168589866805218,0.45967117209238917,0.030977006054406342,-0.3599113057621096,-0.5243993292140798,0.3174326146602299,-0.5276716386341577,-0.16036325237667953,-0.19910227103864164,0.27476883422955445,-0.6352836313936412,0.023541108635887376,-0.3864956226923063,0.5445007029033554,-0.439287711486412,0.20972781644564098,-0.5671241184890482,0.818929597604993,-0.4829776471186782,-0.1496968278174057,-0.4257236366056383,0.23815873977276622,-0.7289400671099263,-0.04682196275117655,-0.7759103708498564,0.03219774745071169,-0.6300789016058372,-0.3712836537299857,-0.7686644068470168,pop
-0.32427161907607027,-0.4881949105150789,0.20253102888423458,-0.11976735988130138,-0.38125131294648806,-0.6052719230117889,0.5643164533230989,-0.3776975900588546,0.460625553882289,0.07947057039896155,-0.3138128857749589,-0.3191208297049386,0.4000818972661053,-0.3285076026465569,-0.24046373579180197,-0.2730898581394505,0.358111701378409,-0.6472781078134923,0.0168062020197699,-0.3673910542929897,0.42914007587401437,-0.577758431098935,0.21265055099414165,-0.22620382527173932,0.5072796999609283,-0.5888786762931922,-0.19584194860905144,-0.2572175427452188,-0.030715555039387082,-0.6644954038019357,-0.07075040942752583,-0.6878316463828933,0.4351342936782019,-0.6124604536926677,0.10270754504134594,-0.7118290226802895,pop
-0.11349548159028111,-0.45264861960765546,0.26448437647851186,-0.2802822456762697,-0.5579765487932162,-0.7210427289460681,0.495158024541694,-0.5131247974052574,0.43684037654699726,-0.08426581379496123,-0.34427962597306216,-0.39639768859303615,0.08587941614081933,-0.6244032957177477,-0.35904514329342196,-0.3277416695152311,0.15195523744956685,-0.628086951553316,-0.2794413047542642,-0.29913681089798616,0.19379088019402563,-0.41400614179981554,-0.08228349389355546,-0.2492981442966149,0.48286273670652546,-0.27655130009046935,-0.36139677394180103,-0.09669902601590374,0.14588825770136518,-0.757622212931097,0.024768285472624926,-0.8687739004379234,0.5351823749145306,-0.8466771331365895,-0.02536007627493074,-0.6989440717681161,pop
-0.0930817296920512,-0.4371973154579365,0.2833200632169435,-0.2750729684384081,-0.531055188505305,-0.6722187024424899,0.5093035071754262,-0.5153533679852412,0.4622244532445885,-0.09372043665712049,-0.3504194681153491,-0.39677597483075344,0.10473757262733102,-0.6230962767648186,-0.37461341060538395,-0.2782770901114602,0.1290986946171729,-0.628407678326838,-0.2845334185595638,-0.27241939727292563,0.20977080454743036,-0.36767468516667723,-0.07518903567494623,-0.16697490513312152,0.4941374509601588,-0.17015891293737107,-0.34356596762672353,-0.08331335711512744,0.12735125219876692,-0.741072775926952,0.026245587750862956,-0.8364239585911861,0.5515749092320277,-0.7674648420174282,-0.035020436588755435,-0.5734508781902579,pop
0.6929141045748379,0.3259935881033247,0.9999999999999998,0.2994304784180397,-0.6170546744611509,-0.6655003760194775,0.8595928194017954,-0.5039433913975307,0.9881012140480043,-0.05953842824715094,-0.7009126943976834,-0.2063551680984428,0.5034103892187907,-0.18835233072140045,-0.1589951950151452,-0.12831129643033234,0.5569323329408767,-0.3983387066171308,-0.2471764248356142,-0.2577503277548405,0.3528195039789835,0.08502824061421421,-0.003196667843854188,0.6401243707126489,0.7505507096744044,-0.0764031134876304,-0.3128633636676909,-0.25421130140066595,0.022211658978244286,-0.6298064626884777,0.02838953106262873,-0.6188102413728199,0.46129721911652793,-0.5979050544097669,-0.058458321026627874,-0.5783594061359649,pop
-0.14960956624926347,-0.7995503670033787,0.19964569080144767,-0.7146231011702149,-0.7117239803351256,-0.8331033498443684,0.425317710402318,-0.7512949211660185,0.3802839595689169,-0.6047487106388649,-0.34115068165477924,-0.8629476225111772,0.07730810343213196,-0.8715115802225545,-0.20293683226387688,-0.6868739359024256,0.14076069406573058,-0.844258536776028,0.24459389602628978,-0.7332796593047195,0.49912280464791164,-0.754741344006223,0.12584580111052882,-0.5856459028744815,0.581711103845318,-0.7928137338220642,-0.20019669145221872,-0.783897389825826,0.11565496803574848,-0.8401616402451704,-0.18610964035242913,-0.9073702451255741,0.5155915859256655,-0.8534249228098479,0.11812087607837929,-0.9016296620399002,pop
-0.3824923033516725,-0.6364615081036518,0.18504948648995256,-0.306506755420323,-0.30065775069947254,-0.5013088305879911,0.6532013708669582,-0.5375890738493411,0.5277173542553653,0.011406811469732547,-0.2506900674981226,-0.3948107982487076,0.42691216567254886,-0.5561631667886299,-0.3959466994810856,-0.29831351066620737,0.16475266222870905,-0.5452258335831063,-0.32389120443778735,0.3305247598948473,0.301911208668651,0.045162689072199,-0.07887746846372606,0.20882215054410436,0.5730524058457828,-0.1791699892011147,-0.4171503029673889,-0.3239397266537394,-0.11417489461263386,-0.5873455310016885,-0.23019993720986237,-0.7877161801514295,0.1637723068434576,-0.4169211706887501,-0.23066168450656813,-0.3956307359460005,pop
0.044254690598886315,-0.38559005963232884,0.40235666752844645,-0.2520539149618778,-0.7153151505701829,-0.6781124003339822,0.5946672789234486,-0.5927676328583169,0.5787829772993476,-0.07263122554100276,-0.44224584604218853,-0.48056831918822296,0.08436433422613204,-0.457565830706922,-0.43247825024847786,-0.11154204870743833,0.22171098712786186,-0.6369674957539735,-0.19244998608512137,-0.31938934318571777,0.441287141797067,-0.27541129930260144,0.08898292680166982,-0.12479243374217419,0.6074053464832458,-0.32133277264133175,-0.2301870322996998,-0.24751417616237914,0.20971171340946637,-0.7063136834424005,0.032773706053584775,-0.745244357530212,0.5824965601168685,-0.5947266734934699,0.10040021374473279,-0.5994814967709128,pop
-0.3315906959761674,-0.14573593263492957,0.25621432339675776,0.09855933984817367,-0.4974011331321897,-0.6022268103384718,0.7058118414801942,-0.37510070762847514,0.6153717441017348,0.17678608677353913,-0.37478707455853155,-0.31373159401356676,0.4974279291681847,-0.306604801643919,-0.10980014494599871,-0.27995412004748643,0.6986503287148754,-0.5420042795802803,-0.11149900952097215,0.243354910620039,0.40488632240776357,0.03850731434812693,-0.005337260335735476,0.041544806373351895,0.6299573581465238,-0.44969737383359376,-0.12462929997046829,-0.13479248834956037,0.2378892256170982,-0.8324805086529492,0.11887098053956757,-0.8519239876037761,0.533527283791352,-0.5136412882636383,0.021101450575995426,-0.3804018289178439,pop
0.1441327059838846,-0.6410359982344433,0.3543771441532171,-0.5608776160605256,-0.8918124293039247,-0.8293160305391911,0.47251032365017576,-0.596057566871979,0.47972558424898226,-0.3478038581681333,-0.4070945293481142,-0.7439676639742596,-0.007567573314815695,-0.6280138811652379,-0.2265775463181936,-0.5530222293655129,0.15624792335568477,-0.8094403525226804,-0.08212098488648548,-0.4632765995187821,0.32038792071349786,-0.5493960998384785,0.013487629364768366,0.010478435083177695,0.6210219109360238,-0.5153204073417594,-0.14506500202857786,-0.19255056770507384,0.37426949710698815,-0.810927283493682,0.010870505179008574,-0.8388329106114836,0.5610840684013898,-0.8122965333399436,-0.055973056201742644,-0.8689945774640377,pop
